SIG_CD,distance,time,forest,season,NUMPOINTS,x,y
42790,0.585855741502235,201911,79641.0,1,0,127.6851657,38.13842628
42790,0.585855741502235,201912,79641.0,1,0,127.6851657,38.13842628
42800,0.9025940814819402,201910,57704.0,1,0,128.0002064,38.17560879
42800,0.9025940814819402,201911,57704.0,1,0,128.0002064,38.17560879
42800,0.9025940814819402,201912,57704.0,1,0,128.0002064,38.17560879
42810,1.1656116792534057,201910,158948.0,1,0,128.2647272,38.06460026
42810,1.1656116792534057,201911,158948.0,1,0,128.2647272,38.06460026
42810,1.1656116792534057,201912,158948.0,1,0,128.2647272,38.06460026
42820,1.3352951518890719,201910,51936.0,1,0,128.4111555,38.36275363
42820,1.3352951518890719,201911,51936.0,1,0,128.4111555,38.36275363
42820,1.3352951518890719,201912,51936.0,1,0,128.4111555,38.36275363
42830,1.4988209721500514,201910,52027.0,1,0,128.5951041,38.00451049
42830,1.4988209721500514,201911,52027.0,1,0,128.5951041,38.00451049
42830,1.4988209721500514,201912,52027.0,1,0,128.5951041,38.00451049
43111,1.5934530460993386,201910,15767.33333,1,0,127.5848818,36.59211257
43111,1.5934530460993386,201911,15767.33333,1,0,127.5848818,36.59211257
43111,1.5934530460993386,201912,15767.33333,1,0,127.5848818,36.59211257
43112,1.598955060702988,201910,15767.33333,1,0,127.4384033,36.54726506
43112,1.598955060702988,201911,15767.33333,1,0,127.4384033,36.54726506
43112,1.598955060702988,201912,15767.33333,1,0,127.4384033,36.54726506
43113,1.4876131182366565,201910,15767.33333,1,0,127.3692749,36.64696076
43113,1.4876131182366565,201911,15767.33333,1,0,127.3692749,36.64696076
43113,1.4876131182366565,201912,15767.33333,1,0,127.3692749,36.64696076
43114,1.4434751225450861,201910,15767.33333,1,0,127.4913176,36.72057891
43114,1.4434751225450861,201911,15767.33333,1,0,127.4913176,36.72057891
43114,1.4434751225450861,201912,15767.33333,1,0,127.4913176,36.72057891
43130,1.3533928608599397,201910,61131.0,1,0,127.8956623,37.01519694
43130,1.3533928608599397,201911,61131.0,1,0,127.8956623,37.01519694
43130,1.3533928608599397,201912,61131.0,1,0,127.8956623,37.01519694
43150,1.4786079362124491,201910,64368.0,1,0,128.1409593,37.05991183
43150,1.4786079362124491,201911,64368.0,1,0,128.1409593,37.05991183
43150,1.4786079362124491,201912,64368.0,1,0,128.1409593,37.05991183
43720,1.737995038610769,201910,39064.0,1,0,127.7293357,36.48994959
43720,1.737995038610769,201911,39064.0,1,0,127.7293357,36.48994959
43720,1.737995038610769,201912,39064.0,1,0,127.7293357,36.48994959
43730,1.8740931522753963,201910,34431.0,1,0,127.6565589,36.32045611
43730,1.8740931522753963,201911,34431.0,1,0,127.6565589,36.32045611
43730,1.8740931522753963,201912,34431.0,1,0,127.6565589,36.32045611
43740,2.0770055250619537,201910,63872.0,1,0,127.8142281,36.15965896
43740,2.0770055250619537,201911,63872.0,1,0,127.8142281,36.15965896
43740,2.0770055250619537,201912,63872.0,1,0,127.8142281,36.15965896
43745,1.4164614785111758,201910,4065.0,1,0,127.6046181,36.78647301
43745,1.4164614785111758,201911,4065.0,1,0,127.6046181,36.78647301
43745,1.4164614785111758,201912,4065.0,1,0,127.6046181,36.78647301
43750,1.284927100019763,201910,23527.0,1,0,127.4404636,36.87099952
43750,1.284927100019763,201911,23527.0,1,0,127.4404636,36.87099952
43750,1.284927100019763,201912,23527.0,1,0,127.4404636,36.87099952
43760,1.526044793419299,201910,63656.0,1,0,127.8295881,36.76965903
43760,1.526044793419299,201911,63656.0,1,0,127.8295881,36.76965903
43760,1.526044793419299,201912,63656.0,1,0,127.8295881,36.76965903
43770,1.2449336541524856,201910,24378.0,1,0,127.6142068,36.97622261
43770,1.2449336541524856,201911,24378.0,1,0,127.6142068,36.97622261
43770,1.2449336541524856,201912,24378.0,1,0,127.6142068,36.97622261
43800,1.7038138487998598,201910,62543.0,1,0,128.3878416,36.99445276
43800,1.7038138487998598,201911,62543.0,1,0,128.3878416,36.99445276
43800,1.7038138487998598,201912,62543.0,1,0,128.3878416,36.99445276
44131,1.3513015706688276,201910,16149.0,1,0,127.2208946,36.76411723
44131,1.3513015706688276,201911,16149.0,1,0,127.2208946,36.76411723
44131,1.3513015706688276,201912,16149.0,1,0,127.2208946,36.76411723
44133,1.2188575449412489,201910,16149.0,1,0,127.1618094,36.89271067
44133,1.2188575449412489,201911,16149.0,1,0,127.1618094,36.89271067
44133,1.2188575449412489,201912,16149.0,1,0,127.1618094,36.89271067
44150,1.6303685803802992,201910,60332.0,1,0,127.0752191,36.47981976
44150,1.6303685803802992,201911,60332.0,1,0,127.0752191,36.47981976
44150,1.6303685803802992,201912,60332.0,1,0,127.0752191,36.47981976
44180,1.8380366861333546,201910,33552.0,1,0,126.5929574,36.34328365
44180,1.8380366861333546,201911,33552.0,1,0,126.5929574,36.34328365
44180,1.8380366861333546,201912,33552.0,1,0,126.5929574,36.34328365
44200,1.3081921134909915,201910,18450.0,1,0,126.9800756,36.80731633
44200,1.3081921134909915,201911,18450.0,1,0,126.9800756,36.80731633
44200,1.3081921134909915,201912,18450.0,1,0,126.9800756,36.80731633
44210,1.470814831188931,201910,29744.0,1,0,126.4636016,36.78399346
44210,1.470814831188931,201911,29744.0,1,0,126.4636016,36.78399346
44210,1.470814831188931,201912,29744.0,1,0,126.4636016,36.78399346
44230,1.9199807902784585,201910,22554.0,1,0,127.1577164,36.19088691
44230,1.9199807902784585,201911,22554.0,1,0,127.1577164,36.19088691
44230,1.9199807902784585,201912,22554.0,1,0,127.1577164,36.19088691
44250,1.8233683069164197,201910,3961.0,1,0,127.2344266,36.2915937
44250,1.8233683069164197,201911,3961.0,1,0,127.2344266,36.2915937
44250,1.8233683069164197,201912,3961.0,1,0,127.2344266,36.2915937
44270,1.2869593108605966,201910,21841.0,1,0,126.6527445,36.90325778
44270,1.2869593108605966,201911,21841.0,1,0,126.6527445,36.90325778
44270,1.2869593108605966,201912,21841.0,1,0,126.6527445,36.90325778
44710,2.0266222312661655,201910,40599.0,1,0,127.4783119,36.11900081
44710,2.0266222312661655,201911,40599.0,1,0,127.4783119,36.11900081
44710,2.0266222312661655,201912,40599.0,1,0,127.4783119,36.11900081
44760,1.8793961039730211,201910,31692.0,1,0,126.8569676,36.2463839
44760,1.8793961039730211,201911,31692.0,1,0,126.8569676,36.2463839
44760,1.8793961039730211,201912,31692.0,1,0,126.8569676,36.2463839
44770,2.04193404001063,201910,14841.0,1,0,126.7042638,36.10678072
44770,2.04193404001063,201911,14841.0,1,0,126.7042638,36.10678072
44770,2.04193404001063,201912,14841.0,1,0,126.7042638,36.10678072
44790,1.6974671530353564,201910,30466.0,1,0,126.8531131,36.43058296
44790,1.6974671530353564,201911,30466.0,1,0,126.8531131,36.43058296
44790,1.6974671530353564,201912,30466.0,1,0,126.8531131,36.43058296
44800,1.6112609804263889,201910,18834.0,1,0,126.6258296,36.57008949
44800,1.6112609804263889,201911,18834.0,1,0,126.6258296,36.57008949
44800,1.6112609804263889,201912,18834.0,1,0,126.6258296,36.57008949
44810,1.473584115570974,201910,23225.0,1,0,126.78431,36.67062862
44810,1.473584115570974,201911,23225.0,1,0,126.78431,36.67062862
44810,1.473584115570974,201912,23225.0,1,0,126.78431,36.67062862
44825,1.624203474217671,201910,21708.0,1,0,126.2804467,36.70772709
44825,1.624203474217671,201911,21708.0,1,0,126.2804467,36.70772709
44825,1.624203474217671,201912,21708.0,1,0,126.2804467,36.70772709
45111,2.318843600683915,201910,1221.8,1,0,127.1207644,35.79124937
45111,2.318843600683915,201911,1221.8,1,0,127.1207644,35.79124937
45111,2.318843600683915,201912,1221.8,1,0,127.1207644,35.79124937
45113,2.251707414200893,201910,1221.8,1,0,127.1117532,35.85832326
45113,2.251707414200893,201911,1221.8,1,0,127.1117532,35.85832326
45113,2.251707414200893,201912,1221.8,1,0,127.1117532,35.85832326
45130,2.1917044970751327,201910,7996.0,1,0,126.7260152,35.95043894
45130,2.1917044970751327,201911,7996.0,1,0,126.7260152,35.95043894
45130,2.1917044970751327,201912,7996.0,1,0,126.7260152,35.95043894
45140,2.089817322481765,201910,11850.0,1,0,126.9895102,36.02310555
45140,2.089817322481765,201911,11850.0,1,0,126.9895102,36.02310555
45140,2.089817322481765,201912,11850.0,1,0,126.9895102,36.02310555
45180,2.514880197135915,201910,32142.0,1,0,126.9058575,35.60262466
45180,2.514880197135915,201911,32142.0,1,0,126.9058575,35.60262466
45180,2.514880197135915,201912,32142.0,1,0,126.9058575,35.60262466
45190,2.7091149881415424,201910,46604.0,1,0,127.4418897,35.4225448
45190,2.7091149881415424,201911,46604.0,1,0,127.4418897,35.4225448
45190,2.7091149881415424,201912,46604.0,1,0,127.4418897,35.4225448
45210,2.3123985456297853,201910,9045.0,1,0,126.8948857,35.80671644
45210,2.3123985456297853,201911,9045.0,1,0,126.8948857,35.80671644
45210,2.3123985456297853,201912,9045.0,1,0,126.8948857,35.80671644
45710,2.19440699135545,201910,58592.0,1,0,127.2151146,35.91861444
45710,2.19440699135545,201911,58592.0,1,0,127.2151146,35.91861444
45710,2.19440699135545,201912,58592.0,1,0,127.2151146,35.91861444
45720,2.3049431262893805,201910,59406.0,1,0,127.4300354,35.82880745
45720,2.3049431262893805,201911,59406.0,1,0,127.4300354,35.82880745
45720,2.3049431262893805,201912,59406.0,1,0,127.4300354,35.82880745
45730,2.255517138182058,201910,51547.0,1,0,127.7129531,35.93936736
45730,2.255517138182058,201911,51547.0,1,0,127.7129531,35.93936736
45730,2.255517138182058,201912,51547.0,1,0,127.7129531,35.93936736
45740,2.492452253338339,201910,39963.0,1,0,127.5442641,35.65746098
45740,2.492452253338339,201911,39963.0,1,0,127.5442641,35.65746098
45740,2.492452253338339,201912,39963.0,1,0,127.5442641,35.65746098
45750,2.515512164376872,201910,41239.0,1,0,127.2366472,35.59820204
45750,2.515512164376872,201911,41239.0,1,0,127.2366472,35.59820204
45750,2.515512164376872,201912,41239.0,1,0,127.2366472,35.59820204
45770,2.676384058334207,201910,32812.0,1,0,127.090087,35.4336343
45770,2.676384058334207,201911,32812.0,1,0,127.090087,35.4336343
45770,2.676384058334207,201912,32812.0,1,0,127.090087,35.4336343
45790,2.7054691212309416,201910,22864.0,1,0,126.6160462,35.44816757
45790,2.7054691212309416,201911,22864.0,1,0,126.6160462,35.44816757
45790,2.7054691212309416,201912,22864.0,1,0,126.6160462,35.44816757
45800,2.474395323684084,201910,20577.0,1,0,126.644356,35.67791843
45800,2.474395323684084,201911,20577.0,1,0,126.644356,35.67791843
45800,2.474395323684084,201912,20577.0,1,0,126.644356,35.67791843
46110,3.381226504099746,201910,1111.0,1,0,126.3918353,34.80376416
46110,3.381226504099746,201911,1111.0,1,0,126.3918353,34.80376416
46110,3.381226504099746,201912,1111.0,1,0,126.3918353,34.80376416
46130,3.4564680783887414,201910,30328.0,1,0,127.6533553,34.6981135
46130,3.4564680783887414,201911,30328.0,1,0,127.6533553,34.6981135
46130,3.4564680783887414,201912,30328.0,1,0,127.6533553,34.6981135
46150,3.128646417904346,201910,62162.0,1,0,127.3891627,34.99474506
46150,3.128646417904346,201911,62162.0,1,0,127.3891627,34.99474506
46150,3.128646417904346,201912,62162.0,1,0,127.3891627,34.99474506
46170,3.1444065376694583,201910,22512.0,1,0,126.7204103,34.9885894
46170,3.1444065376694583,201911,22512.0,1,0,126.7204103,34.9885894
46170,3.1444065376694583,201912,22512.0,1,0,126.7204103,34.9885894
46230,3.138447885204994,201910,30104.0,1,0,127.6550659,35.02102655
46230,3.138447885204994,201911,30104.0,1,0,127.6550659,35.02102655
46230,3.138447885204994,201912,30104.0,1,0,127.6550659,35.02102655
46710,2.8204492314074407,201910,27447.0,1,0,126.9952909,35.2914951
46710,2.8204492314074407,201911,27447.0,1,0,126.9952909,35.2914951
46710,2.8204492314074407,201912,27447.0,1,0,126.9952909,35.2914951
46720,2.8980069674432913,201910,38337.0,1,0,127.2635825,35.21661355
46720,2.8980069674432913,201911,38337.0,1,0,127.2635825,35.21661355
46720,2.8980069674432913,201912,38337.0,1,0,127.2635825,35.21661355
46730,2.9013751092482987,201910,34747.0,1,0,127.5031193,35.23676622
46730,2.9013751092482987,201911,34747.0,1,0,127.5031193,35.23676622
46730,2.9013751092482987,201912,34747.0,1,0,127.5031193,35.23676622
46770,3.5180676379792297,201910,45852.0,1,0,127.3146205,34.59848495
46770,3.5180676379792297,201911,45852.0,1,0,127.3146205,34.59848495
46770,3.5180676379792297,201912,45852.0,1,0,127.3146205,34.59848495
46780,3.296210531517668,201910,40872.0,1,0,127.1621214,34.8143749
46780,3.296210531517668,201911,40872.0,1,0,127.1621214,34.8143749
46780,3.296210531517668,201912,40872.0,1,0,127.1621214,34.8143749
46790,3.102528463124532,201910,55851.0,1,0,127.0334335,35.00818573
46790,3.102528463124532,201911,55851.0,1,0,127.0334335,35.00818573
46790,3.102528463124532,201912,55851.0,1,0,127.0334335,35.00818573
46800,3.4381761910184023,201910,39928.0,1,0,126.9215445,34.67645822
46800,3.4381761910184023,201911,39928.0,1,0,126.9215445,34.67645822
46800,3.4381761910184023,201912,39928.0,1,0,126.9215445,34.67645822
46810,3.504956500315674,201910,28678.0,1,0,126.7721563,34.62040997
46810,3.504956500315674,201911,28678.0,1,0,126.7721563,34.62040997
46810,3.504956500315674,201912,28678.0,1,0,126.7721563,34.62040997
46820,3.5997232971529036,201910,44278.0,1,0,126.511715,34.55867228
46820,3.5997232971529036,201911,44278.0,1,0,126.511715,34.55867228
46820,3.5997232971529036,201912,44278.0,1,0,126.511715,34.55867228
46830,3.3435334832571644,201910,22250.0,1,0,126.6306945,34.79956672
46830,3.3435334832571644,201911,22250.0,1,0,126.6306945,34.79956672
46830,3.3435334832571644,201912,22250.0,1,0,126.6306945,34.79956672
46840,3.227965622231118,201910,12951.0,1,0,126.4259046,34.95320456
46840,3.227965622231118,201911,12951.0,1,0,126.4259046,34.95320456
46840,3.227965622231118,201912,12951.0,1,0,126.4259046,34.95320456
46860,3.0500043645412496,201910,16742.0,1,0,126.5356041,35.11267054
46860,3.0500043645412496,201911,16742.0,1,0,126.5356041,35.11267054
46860,3.0500043645412496,201912,16742.0,1,0,126.5356041,35.11267054
46870,2.904464333543041,201910,20505.0,1,0,126.4531293,35.27848603
46870,2.904464333543041,201911,20505.0,1,0,126.4531293,35.27848603
46870,2.904464333543041,201912,20505.0,1,0,126.4531293,35.27848603
46880,2.800128197761578,201910,31321.0,1,0,126.7684949,35.32956437
46880,2.800128197761578,201911,31321.0,1,0,126.7684949,35.32956437
46880,2.800128197761578,201912,31321.0,1,0,126.7684949,35.32956437
46890,3.828088142612554,201910,25629.0,1,0,126.7768069,34.29557933
46890,3.828088142612554,201911,25629.0,1,0,126.7768069,34.29557933
46890,3.828088142612554,201912,25629.0,1,0,126.7768069,34.29557933
46900,3.775771925381345,201910,24709.0,1,0,126.2150578,34.43939638
46900,3.775771925381345,201911,24709.0,1,0,126.2150578,34.43939638
46900,3.775771925381345,201912,24709.0,1,0,126.2150578,34.43939638
46910,3.4610575149921696,201910,30538.0,1,0,126.048907,34.81240654
46910,3.4610575149921696,201911,30538.0,1,0,126.048907,34.81240654
46910,3.4610575149921696,201912,30538.0,1,0,126.048907,34.81240654
47111,3.177083229723238,201910,33229.5,1,0,129.4376167,35.95839455
47111,3.177083229723238,201911,33229.5,1,0,129.4376167,35.95839455
47111,3.177083229723238,201912,33229.5,1,0,129.4376167,35.95839455
47113,2.8873852748712934,201910,33229.5,1,0,129.2340531,36.16505499
47113,2.8873852748712934,201911,33229.5,1,0,129.2340531,36.16505499
47113,2.8873852748712934,201912,33229.5,1,0,129.2340531,36.16505499
47130,3.1266460239285125,201910,84289.0,1,0,129.2359296,35.8266428
47130,3.1266460239285125,201911,84289.0,1,0,129.2359296,35.8266428
47130,3.1266460239285125,201912,84289.0,1,0,129.2359296,35.8266428
47150,2.270831193464975,201910,59934.0,1,0,128.0777075,36.06042386
47150,2.270831193464975,201911,59934.0,1,0,128.0777075,36.06042386
47150,2.270831193464975,201912,59934.0,1,0,128.0777075,36.06042386
47170,2.27215808646515,201910,98312.0,1,0,128.7800427,36.58024221
47170,2.27215808646515,201911,98312.0,1,0,128.7800427,36.58024221
47170,2.27215808646515,201912,98312.0,1,0,128.7800427,36.58024221
47190,2.279616243936075,201910,32200.0,1,0,128.3555555,36.20730964
47190,2.279616243936075,201911,32200.0,1,0,128.3555555,36.20730964
47190,2.279616243936075,201912,32200.0,1,0,128.3555555,36.20730964
47210,1.9440870362069655,201910,26500.0,1,0,128.5976826,36.8704754
47210,1.9440870362069655,201911,26500.0,1,0,128.5976826,36.8704754
47210,1.9440870362069655,201912,26500.0,1,0,128.5976826,36.8704754
47230,2.7894492552733134,201910,57733.0,1,0,128.942624,36.01577844
47230,2.7894492552733134,201911,57733.0,1,0,128.942624,36.01577844
47230,2.7894492552733134,201912,57733.0,1,0,128.942624,36.01577844
47250,1.9388591808882014,201910,73277.0,1,0,128.067007,36.42950234
47250,1.9388591808882014,201911,73277.0,1,0,128.067007,36.42950234
47250,1.9388591808882014,201912,73277.0,1,0,128.067007,36.42950234
47280,1.7645769734401968,201910,54120.0,1,0,128.1486082,36.69079151
47280,1.7645769734401968,201911,54120.0,1,0,128.1486082,36.69079151
47280,1.7645769734401968,201912,54120.0,1,0,128.1486082,36.69079151
47290,2.8461855599407824,201910,22111.0,1,0,128.8090552,35.83406007
47290,2.8461855599407824,201911,22111.0,1,0,128.8090552,35.83406007
47290,2.8461855599407824,201912,22111.0,1,0,128.8090552,35.83406007
47720,2.481967879366505,201910,44266.0,1,0,128.6482246,36.17011208
47720,2.481967879366505,201911,44266.0,1,0,128.6482246,36.17011208
47720,2.481967879366505,201912,44266.0,1,0,128.6482246,36.17011208
47730,2.313174727198625,201910,75550.0,1,0,128.6150673,36.36204451
47730,2.313174727198625,201911,75550.0,1,0,128.6150673,36.36204451
47730,2.313174727198625,201912,75550.0,1,0,128.6150673,36.36204451
47750,2.6276317204194712,201910,57109.0,1,0,129.0573852,36.35697643
47750,2.6276317204194712,201911,57109.0,1,0,129.0573852,36.35697643
47750,2.6276317204194712,201912,57109.0,1,0,129.0573852,36.35697643
47760,2.4860503385649717,201910,28901.0,1,0,129.1450305,36.69638883
47760,2.4860503385649717,201911,28901.0,1,0,129.1450305,36.69638883
47760,2.4860503385649717,201912,28901.0,1,0,129.1450305,36.69638883
47770,2.750614303022153,201910,38092.0,1,0,129.3173762,36.48238769
47770,2.750614303022153,201911,38092.0,1,0,129.3173762,36.48238769
47770,2.750614303022153,201912,38092.0,1,0,129.3173762,36.48238769
47820,2.9636911520340816,201910,45206.0,1,0,128.786527,35.67297478
47820,2.9636911520340816,201911,45206.0,1,0,128.786527,35.67297478
47820,2.9636911520340816,201912,45206.0,1,0,128.786527,35.67297478
47830,2.6620783464552735,201910,23591.0,1,0,128.3064496,35.73699758
47830,2.6620783464552735,201911,23591.0,1,0,128.3064496,35.73699758
47830,2.6620783464552735,201912,23591.0,1,0,128.3064496,35.73699758
47840,2.477257471585082,201910,38389.0,1,0,128.2333931,35.90722342
47840,2.477257471585082,201911,38389.0,1,0,128.2333931,35.90722342
47840,2.477257471585082,201912,38389.0,1,0,128.2333931,35.90722342
47850,2.498703160553566,201910,26921.0,1,0,128.4625838,36.01551131
47850,2.498703160553566,201911,26921.0,1,0,128.4625838,36.01551131
47850,2.498703160553566,201912,26921.0,1,0,128.4625838,36.01551131
47900,1.9669992478792095,201910,33331.0,1,0,128.422384,36.65384527
47900,1.9669992478792095,201911,33331.0,1,0,128.422384,36.65384527
47900,1.9669992478792095,201912,33331.0,1,0,128.422384,36.65384527
47920,2.160845719537851,201910,45428.0,1,0,128.9129004,36.93414016
47920,2.160845719537851,201911,45428.0,1,0,128.9129004,36.93414016
