구분,신고(발견),확진,시도,시군구,읍면,리,세부주소,위도,경도,개체구분
1751,2021-11-30,2021-12-02,강원도,인제군,남면,관대리,산43-13,38.021794,128.122247,수렵개체
1752,2021-12-01,2021-12-02,충청북도,단양군,단성면,대잠리,산12,36.905759,128.317407,폐사체
1753,2021-12-01,2021-12-02,충청북도,단양군,단성면,대잠리,산19,36.909837,128.322712,폐사체
1754,2021-12-01,2021-12-02,충청북도,단양군,단성면,대잠리,산19,36.909946,128.323204,폐사체
1755,2021-12-01,2021-12-02,충청북도,단양군,단성면,대잠리,산20,36.90843,128.326157,폐사체
1756,2021-12-01,2021-12-02,충청북도,단양군,단성면,대잠리,산92,36.913136,128.315212,폐사체
1757,2021-12-01,2021-12-03,강원도,강릉시,옥계면,산계리,산459-1,37.574335,128.97979,폐사체
1758,2021-11-29,2021-12-05,강원도,정선군,여량면,여량리,479-2,37.456606,128.733605,폐사체
1759,2021-12-01,2021-12-05,강원도,정선군,여량면,유천리,산198,37.483848,128.709223,폐사체
1760,2021-12-02,2021-12-05,충청북도,단양군,영춘면,오사리,산3-3,37.113605,128.504646,폐사체
1761,2021-12-02,2021-12-05,강원도,영월군,영월읍,방절리,산153,37.206305,128.439742,폐사체
1762,2021-12-02,2021-12-05,강원도,영월군,김삿갓면,각동리,597,37.124863,128.515432,폐사체
1763,2021-12-02,2021-12-05,강원도,영월군,김삿갓면,각동리,산2,37.125689,128.514321,폐사체
1764,2021-12-02,2021-12-05,강원도,영월군,김삿갓면,각동리,산54,37.119965,128.521729,폐사체
1765,2021-12-03,2021-12-05,강원도,영월군,북면,문곡리,산213,37.208761,128.447622,폐사체
1766,2021-12-03,2021-12-05,강원도,영월군,북면,문곡리,산213,37.208971,128.447308,폐사체
1767,2021-12-03,2021-12-05,강원도,영월군,북면,문곡리,산211,37.208686,128.447613,폐사체
1768,2021-12-03,2021-12-05,강원도,영월군,북면,문곡리,산211,37.208641,128.447749,폐사체
1769,2021-12-03,2021-12-05,강원도,영월군,북면,문곡리,산211,37.208224,128.447975,폐사체
1770,2021-12-04,2021-12-06,충청북도,단양군,단성면,가산리,산110,36.902971,128.306982,수렵개체
1771,2021-12-04,2021-12-06,충청북도,단양군,단성면,대잠리,산280,36.904508,128.316781,수렵개체
1772,2021-12-05,2021-12-06,강원도,영월군,북면,문곡리,75,37.210498,128.450094,폐사체
1773,2021-12-05,2021-12-07,충청북도,단양군,단성면,대잠리,285,36.904839,128.317003,폐사체
1774,2021-12-06,2021-12-07,충청북도,단양군,단성면,대잠리,산15,36.906869,128.32042,폐사체
1775,2021-12-06,2021-12-07,충청북도,단양군,단성면,대잠리,95,36.904404,128.318285,폐사체
1776,2021-12-06,2021-12-07,충청북도,단양군,영춘면,오사리,산1,37.112549,128.49466,폐사체
1777,2021-12-06,2021-12-07,충청북도,단양군,영춘면,오사리,산1,37.112387,128.495113,폐사체
1778,2021-12-06,2021-12-08,강원도,정선군,여량면,유천리,산322,"37.479185 	",128.766112,폐사체
1779,2021-12-05,2021-12-08,강원도,정선군,임계면,반천리,298-2,"37.467279 	",128.809557,폐사체
1780,2021-12-06,2021-12-08,충청북도,단양군,단성면,북상리,산39-1,36.922308,"	128.334271 ",폐사체
1781,2021-12-06,2021-12-08,강원도,정선군,정선읍,회동리,산1,37.453344,"	128.525128 ",폐사체
1782,2021-12-06,2021-12-08,강원도,정선군,화암면,몰운리,474-15,"37.324949 	",128.806889,폐사체
1783,2021-12-07,2021-12-08,강원도,평창군,대화면,하안미리,산153,37.462679,"	128.512578 ",수렵개체
1784,2021-12-06,2021-12-08,강원도,영월군,영월읍,영흥리,산131-1,"37.206270 	",128.451963,폐사체
1785,2021-12-06,2021-12-08,강원도,춘천시,동산면,봉명리,산75,37.790343,"	127.811835 ",폐사체
1786,2021-12-08,2021-12-09,강원도,양양군,현북면,어성전리,산2,37.917883,128.675461,폐사체
1787,2021-12-07,2021-12-09,충청북도,단양군,단성면,북상리,산20,36.908834,128.326097,폐사체
1788,2021-12-08,2021-12-09,충청북도,단양군,단성면,북상리,산20-1,36.916875,128.333872,폐사체
1789,2021-12-08,2021-12-09,충청북도,제천시,봉양읍,공전리,산131-2,37.111426,128.062694,폐사체
1790,2021-12-08,2021-12-09,충청북도,제천시,봉양읍,공전리,산131-2,37.111426,128.062694,폐사체
1791,2021-12-09,2021-12-10,충청북도,단양군,단성면,북상리,산16,36.914176,"	128.332939 ",폐사체
1792,2021-12-09,2021-12-10,충청북도,단양군,단성면,북상리,산16,36.914297,"	128.328231 ",폐사체
1793,2021-12-09,2021-12-10,충청북도,단양군,단성면,북상리,산16,"36.913857 	",128.328841,폐사체
1794,2021-12-09,2021-12-10,충청북도,단양군,단성면,북상리,산16,36.916395,"	128.330757 ",폐사체
1795,2021-12-09,2021-12-10,충청북도,단양군,단성면,북상리,산16,36.914566,"	128.332010 ",폐사체
1796,2021-12-09,2021-12-10,충청북도,단양군,단성면,북상리,산16,36.914159,"	128.332372 ",폐사체
1797,2021-12-09,2021-12-10,충청북도,단양군,단성면,북상리,산16,36.914176,"	128.332939 ",폐사체
1798,2021-12-09,2021-12-10,충청북도,단양군,단성면,북상리,산16,"36.914382 	",128.333545,폐사체
1799,2021-12-08,2021-12-10,강원도,영월군,영월읍,영흥리,산131-1,"37.208011 	",128.457687,폐사체
1800,2021-12-08,2021-12-10,강원도,영월군,영월읍,영흥리,산131-1,37.206903,"	128.459968 ",폐사체
1801,2021-12-08,2021-12-10,강원도,영월군,영월읍,영흥리,산131-1,"37.208905 	",128.458615,폐사체
1802,2021-12-08,2021-12-10,강원도,영월군,영월읍,영흥리,산131-1,37.20675,"	128.460389 ",폐사체
1803,2021-12-08,2021-12-10,강원도,영월군,영월읍,영흥리,산131-1,37.205611,"	128.459954",폐사체
1804,2021-12-08,2021-12-10,강원도,영월군,영월읍,영흥리,산131-1,37.207059,"	128.456784 ",폐사체
1805,2021-12-08,2021-12-10,강원도,영월군,영월읍,영흥리,산131-1,37.203938,"	128.452407 ",폐사체
1806,2021-12-08,2021-12-10,강원도,영월군,영월읍,영흥리,산131-1,37.203438,"	128.453275 ",폐사체
1807,2021-12-08,2021-12-10,강원도,영월군,영월읍,영흥리,산131-1,"37.202825 	",128.454422,폐사체
1808,2021-12-08,2021-12-10,강원도,영월군,영월읍,영흥리,산131-1,37.204679,"	128.447835 ",폐사체
1809,2021-12-09,2021-12-12,충청북도,단양군,단성면,북상리,산16,36.914031,128.327623,폐사체
1810,2021-12-09,2021-12-12,강원도,삼척시,하장면,중봉리,산1,37.376413,128.928624,폐사체
1811,2021-12-10,2021-12-12,강원도,횡성군,둔내면,우용리,산212-7,37.48877,128.22873,폐사체
1812,2021-12-10,2021-12-13,충청북도,단양군,단성면,북상리,산16,36.91651,128.330625,폐사체
1813,2021-12-10,2021-12-13,충청북도,단양군,단성면,북상리,산20-1,36.916134,128.333641,폐사체
1814,2021-12-11,2021-12-13,강원도,춘천시,남산면,수동리,산58,37.788975,127.660384,폐사체
1815,2021-12-12,2021-12-13,강원도,춘천시,동면,상걸리,산43-2,37.852482,127.862008,폐사체
1816,2021-12-12,2021-12-13,강원도,영월군,영월읍,영흥리,산132,37.203149,128.458848,폐사체
1817,2021-12-10,2021-12-13,강원도,영월군,영월읍,영흥리,산132,37.202822,128.45852,폐사체
1818,2021-12-10,2021-12-13,강원도,영월군,영월읍,영흥리,산132,37.203071,128.45837,폐사체
1819,2021-12-10,2021-12-13,강원도,영월군,영월읍,영흥리,산132,37.202834,128.458321,폐사체
1820,2021-12-10,2021-12-13,강원도,영월군,영월읍,영흥리,산132,37.202913,128.458239,폐사체
1821,2021-12-10,2021-12-13,강원도,영월군,한반도면,옹정리,산127,37.22084,128.355625,폐사체
1822,2021-12-10,2021-12-13,강원도,영월군,영월읍,영흥리,산131-1,37.202661,128.462181,폐사체
1823,2021-12-10,2021-12-13,강원도,영월군,영월읍,영흥리,산131-1,37.202719,128.462311,폐사체
1824,2021-12-13,2021-12-14,강원도,영월군,영월읍,영흥리,산131-1,37.19685,128.460515,폐사체
1825,2021-12-13,2021-12-14,강원도,영월군,영월읍,영흥리,산131-1,37.19662,128.461444,폐사체
1826,2021-12-12,2021-12-14,강원도,홍천군,화촌면,송정리,산1-2,37.751979,127.92381,수렵개체
1827,2021-12-11,2021-12-14,강원도,홍천군,서석면,풍암리,산23-2,37.725374,128.19872,폐사체
1828,2021-12-13,2021-12-15,강원도,평창군,대화면,신리,산410,37.566776,128.462046,폐사체
1829,2021-12-13,2021-12-15,강원도,영월군,북면,문곡리,산207-1,37.210619,128.450147,폐사체
1830,2021-12-14,2021-12-17,강원도,정선군,임계면,용산리,산205-1,37.439762,128.859186,수렵개체
1831,2021-12-14,2021-12-17,강원도,정선군,여량면,여량리,769-4,37.483845,128.718886,수렵개체
1832,2021-12-16,2021-12-19,충청북도,단양군,단성면,대잠리,산4,36.907036,128.313106,폐사체
1833,2021-12-17,2021-12-19,충청북도,단양군,단성면,대잠리,291,36.906826,128.314213,폐사체
1834,2021-12-17,2021-12-20,강원도,영월군,영월읍,영흥리,산131-1,37.205377,128.443659,폐사체
1835,2021-12-20,2021-12-21,경기도,가평군,가평읍,마장리,산147,37.870503,127.486689,폐사체
1836,2021-12-20,2021-12-21,강원도,홍천군,화촌면,송정리,450-1,37.763355,127.908905,수렵개체
1837,2021-12-20,2021-12-22,강원도,삼척시,신기면,대이리,5,37.332965,129.053625,폐사체
1838,2021-12-21,2021-12-22,강원도,영월군,영월읍,방절리,산146-1,37.201321,128.440605,폐사체
1839,2021-12-21,2021-12-22,강원도,영월군,영월읍,방절리,산146-1,37.201722,128.440737,폐사체
1840,2021-12-21,2021-12-22,강원도,영월군,영월읍,방절리,산151-1,37.20501,128.439467,폐사체
1841,2021-12-16,2021-12-23,강원도,정선군,임계면,반천리,산1-1,"37.481283 	",128.770204,수렵개체
1842,2021-12-19,2021-12-23,강원도,정선군,남면,무릉리,산137,"37.274949 	",128.779185,폐사체
1843,2021-12-19,2021-12-23,강원도,정선군,남면,무릉리,산137,"37.274949 	",128.779185,폐사체
1844,2021-12-21,2021-12-23,강원도,정선군,남면,무릉리,818-1,"37.269099 	",128.809366,폐사체
1845,2021-12-22,2021-12-23,강원도,삼척시,미로면,고천리,산155,"37.417926 	",129.04425,폐사체
1846,2021-12-22,2021-12-23,강원도,삼척시,미로면,고천리,산148,37.418231,129.045257,폐사체
1847,2021-12-22,2021-12-24,충청북도,단양군,단성면,대잠리,126,36.9035,128.322305,폐사체
1848,2021-12-22,2021-12-24,충청북도,단양군,단성면,대잠리,산280,36.904368,128.318704,폐사체
1849,2021-12-22,2021-12-24,충청북도,단양군,단성면,대잠리,285,36.905012,128.317264,폐사체
1850,2021-12-24,2021-12-27,충청북도,단양군,대강면,사인암리,산12,36.898207,128.336608,폐사체
1851,2021-12-24,2021-12-27,강원도,원주시,소초면,교항리,393,37.446566,128.026384,폐사체
1852,2021-12-24,2021-12-27,강원도,횡성군,둔내면,조항리,산216,37.45966,128.21434,폐사체
1853,2021-12-23,2021-12-27,강원도,춘천시,남산면,강촌리,284,37.809106,127.630664,수렵개체
1854,2021-12-24,2021-12-27,강원도,영월군,영월읍,영흥리,산131-1,37.205861,128.458941,폐사체
1855,2021-12-24,2021-12-28,강원도,정선군,여량면,유천리,산322,37.480686,128.766609,폐사체
1856,2021-12-27,2021-12-28,강원도,정선군,정선읍,용탄리,산129,37.389286,128.611082,폐사체
1857,2021-12-22,2021-12-28,강원도,홍천군,서석면,생곡리,868,37.68032,128.242505,폐사체
1858,2021-12-22,2021-12-28,강원도,홍천군,서석면,생곡리,868,37.68032,128.242505,폐사체
1859,2021-12-27,2021-12-28,강원도,춘천시,동면,상걸리,산82,37.866835,127.830383,폐사체
1860,2021-12-27,2021-12-28,강원도,영월군,한반도면,옹정리,산154,37.211064,128.346664,폐사체
1861,2021-12-27,2021-12-28,강원도,영월군,한반도면,옹정리,산154,37.211112,128.346471,폐사체
1862,2021-12-27,2021-12-28,강원도,영월군,한반도면,옹정리,산154,37.21109,128.346475,폐사체
1863,2021-12-23,2021-12-29,강원도,강릉시,옥계면,북동리,568,37.611994,128.957164,수렵개체
1864,2021-12-23,2021-12-29,강원도,강릉시,옥계면,북동리,568,37.611994,128.957164,수렵개체
1865,2021-12-27,2021-12-29,충청북도,단양군,대강면,괴평리,산33,36.900117,128.33594,폐사체
1866,2021-12-16,2021-12-30,강원도,동해시,만우동,,산144,37.549134,129.051265,폐사체
1867,2021-12-28,2021-12-30,강원도,횡성군,횡성읍,정암리,산106-1,37.44891,128.02543,폐사체
1868,2021-12-29,2021-12-30,강원도,횡성군,둔내면,조항리,707-1,37.472266,128.204858,폐사체
1869,2021-12-29,2021-12-30,강원도,횡성군,둔내면,조항리,707-1,37.472266,128.204858,폐사체
1870,2021-12-29,2021-12-30,강원도,원주시,소초면,교항리,산182-1,37.446368,128.024138,폐사체
1871,2021-12-28,2021-12-30,충청북도,단양군,대강면,괴평리,산33,36.900331,128.337156,폐사체
1872,2021-12-29,2021-12-31,강원도,정선군,화암면,몰운리,474-13,"37.325012 	",128.806963,폐사체
1873,2021-12-29,2021-12-31,강원도,정선군,화암면,몰운리,475,"37.324898 	",128.80894,폐사체
1874,2021-12-30,2021-12-31,강원도,원주시,소초면,교항리,산183,"37.444925 	",128.020557,폐사체
1875,2021-12-30,2021-12-31,충청북도,단양군,대강면,사인암리,산21-1,36.900098,"	128.332586 ",폐사체
1876,2021-12-31,2022-01-03,강원도,춘천시,동산면,원창리,산1,37.806845,127.821826,폐사체
1877,2022-01-03,2022-01-04,충청북도,단양군,대강면,괴평리,산41,36.902798,"	128.340130 ",폐사체
1878,2022-01-03,2022-01-04,강원도,원주시,소초면,교항리,26299,"37.446138 	",128.032018,폐사체
1879,2022-01-03,2022-01-04,강원도,횡성군,횡성읍,정암리,산146-1,"37.455350 	",128.01449,폐사체
1880,2022-01-03,2022-01-04,강원도,영월군,한반도면,옹정리,산154,37.211364,"	128.345910 ",폐사체
1881,2022-01-03,2022-01-04,강원도,영월군,한반도면,옹정리,산145-4,"37.214287 	",128.346725,폐사체
1882,2022-01-04,2022-01-05,경기도,가평군,가평읍,승안리,산134,37.851212,127.468828,폐사체
1883,2022-01-03,2022-01-05,강원도,춘천시,남산면,강촌리,670-1,37.810793,127.644533,폐사체
1884,2022-01-03,2022-01-05,강원도,영월군,김삿갓면,주문리,산71,37.128872,128.629757,폐사체
1885,2022-01-03,2022-01-05,강원도,영월군,한반도면,옹정리,산144,37.212913,128.34665,폐사체
1886,2022-01-02,2022-01-06,강원도,삼척시,신기면,대기리,200,37.324228,129.052709,수렵개체
1887,2022-01-02,2022-01-06,강원도,횡성군,횡성읍,정암리,산146-1,37.45535,128.01449,폐사체
1888,2022-01-05,2022-01-06,경기도,영월군,한반도면,옹정리,산159,37.211121,128.343533,폐사체
1889,2022-01-05,2022-01-06,강원도,영월군,한반도면,옹정리,산159,37.211121,128.343533,폐사체
1890,2022-01-05,2022-01-06,강원도,영월군,한반도면,옹정리,산152,37.212124,128.343226,폐사체
1891,2022-01-06,2022-01-07,강원도,동해시,달방동,,산95-1,"37.502593 	",129.017704,폐사체
1892,2022-01-05,2022-01-07,강원도,정선군,사북읍,직전리,195,"37.277750 	",128.824529,폐사체
1893,2022-01-02,2022-01-07,강원도,정선군,남면,문곡리,산208-1,37.26152,"	128.715990 ",폐사체
1894,2022-01-03,2022-01-07,강원도,정선군,화암면,석곡리,산69-1,37.359585,128.747866,폐사체
1895,2022-01-03,2022-01-07,강원도,정선군,남면,무릉리,322,"37.259434 	",128.808823,폐사체
1896,2022-01-03,2022-01-07,강원도,정선군,화암면,석곡리,산269-2,"37.350012 	",128.776351,폐사체
1897,2022-01-06,2022-01-07,강원도,원주시,소초면,교항리,산224,"37.448949 	",128.003864,폐사체
1898,2022-01-06,2022-01-07,충청북도,단양군,대강면,괴평리,산42,"36.903243 	",128.343934,폐사체
1899,2022-01-06,2022-01-07,강원도,횡성군,횡성읍,정암리,산146,37.455747,"	128.013379 ",폐사체
1900,2022-01-06,2022-01-07,강원도,횡성군,횡성읍,정암리,산146,"37.455710 	",128.01362,폐사체
1901,2022-01-06,2022-01-07,강원도,횡성군,횡성읍,정암리,산146,"37.455820 	",128.0136,폐사체
1902,2022-01-06,2022-01-07,강원도,횡성군,횡성읍,정암리,산146,"37.455820 	",128.01366,폐사체
